,teacher,subject,unavailable_time,unavailable_day,priority,location,grade,available_time,available_day
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,0,7
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,0,8
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,0,8
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,0,9
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,0,9
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,0,10
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,0,10
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,0,12
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,0,12
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,1,0
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,1,0
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,1,1
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,1,1
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,1,3
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,1,3
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,1,4
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,1,4
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,1,5
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,1,5
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,1,7
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,1,7
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,1,8
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,1,8
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,1,9
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,1,9
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,1,10
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,1,10
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,1,12
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,1,12
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,2,0
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,2,0
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,2,1
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,2,1
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,2,3
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,2,3
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,2,4
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,2,4
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,2,5
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,2,5
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,2,7
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,2,7
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,2,8
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,2,8
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,2,9
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,2,9
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,2,10
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,2,10
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,2,12
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,2,12
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,3,0
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,3,0
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,3,1
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,3,1
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,3,3
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,3,3
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,3,4
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,3,4
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,3,5
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,3,5
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,3,7
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,3,7
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,3,8
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,3,8
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,3,9
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,3,9
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,3,10
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,3,10
7,t_8,science,"4,5","11,13,6,13,2",8,b,g5,3,12
7,t_8,science,"4,5","11,13,6,13,2",8,c,g5,3,12
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,0,0
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,0,0
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,0,1
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,0,1
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,0,3
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,0,3
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,0,4
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,0,4
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,0,5
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,0,5
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,0,7
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,0,7
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,0,8
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,0,8
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,0,9
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,0,9
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,0,10
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,0,10
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,0,12
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,0,12
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,1,0
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,1,0
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,1,1
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,1,1
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,1,3
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,1,3
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,1,4
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,1,4
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,1,5
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,1,5
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,1,7
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,1,7
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,1,8
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,1,8
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,1,9
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,1,9
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,1,10
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,1,10
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,1,12
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,1,12
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,2,0
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,2,0
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,2,1
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,2,1
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,2,3
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,2,3
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,2,4
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,2,4
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,2,5
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,2,5
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,2,7
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,2,7
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,2,8
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,2,8
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,2,9
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,2,9
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,2,10
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,2,10
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,2,12
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,2,12
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,3,0
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,3,0
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,3,1
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,3,1
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,3,3
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,3,3
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,3,4
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,3,4
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,3,5
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,3,5
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,3,7
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,3,7
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,3,8
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,3,8
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,3,9
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,3,9
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,3,10
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,3,10
7,t_8,science,"4,5","11,13,6,13,2",8,b,g6,3,12
7,t_8,science,"4,5","11,13,6,13,2",8,c,g6,3,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,0,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,0,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,0,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,0,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,0,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,0,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,0,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,0,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,0,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,0,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,0,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,0,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,0,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,0,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,0,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,0,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,0,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,0,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,1,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,1,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,1,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,1,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,1,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,1,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,1,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,1,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,1,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,1,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,1,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,1,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,1,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,1,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,1,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,1,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,1,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,1,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,5,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,5,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,5,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,5,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,5,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,5,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,5,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,5,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,5,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,5,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,5,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,5,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,5,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,5,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,5,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,5,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g7,5,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g7,5,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,0,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,0,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,0,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,0,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,0,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,0,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,0,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,0,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,0,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,0,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,0,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,0,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,0,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,0,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,0,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,0,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,0,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,0,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,1,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,1,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,1,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,1,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,1,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,1,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,1,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,1,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,1,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,1,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,1,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,1,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,1,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,1,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,1,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,1,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,1,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,1,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,5,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,5,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,5,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,5,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,5,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,5,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,5,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,5,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,5,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,5,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,5,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,5,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,5,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,5,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,5,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,5,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g8,5,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g8,5,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,0,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,0,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,0,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,0,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,0,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,0,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,0,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,0,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,0,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,0,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,0,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,0,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,0,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,0,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,0,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,0,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,0,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,0,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,1,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,1,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,1,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,1,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,1,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,1,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,1,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,1,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,1,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,1,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,1,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,1,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,1,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,1,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,1,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,1,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,1,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,1,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,5,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,5,1
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,5,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,5,3
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,5,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,5,4
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,5,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,5,5
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,5,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,5,7
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,5,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,5,8
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,5,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,5,10
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,5,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,5,11
8,t_9,english,"2,3,4","9,0,6,13,2",9,a,g9,5,12
8,t_9,english,"2,3,4","9,0,6,13,2",9,c,g9,5,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,0,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,0,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,0,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,0,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,0,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,0,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,0,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,0,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,0,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,0,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,0,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,0,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,0,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,0,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,0,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,0,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,0,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,0,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,1,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,1,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,1,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,1,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,1,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,1,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,1,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,1,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,1,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,1,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,1,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,1,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,1,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,1,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,1,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,1,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,1,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,1,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,5,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,5,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,5,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,5,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,5,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,5,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,5,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,5,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,5,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,5,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,5,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,5,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,5,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,5,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,5,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,5,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g7,5,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g7,5,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,0,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,0,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,0,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,0,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,0,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,0,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,0,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,0,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,0,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,0,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,0,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,0,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,0,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,0,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,0,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,0,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,0,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,0,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,1,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,1,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,1,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,1,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,1,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,1,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,1,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,1,5
