,teacher,available_time,available_day,subject,grade,priority,location
7547,t_2,8,34,literature,g5,0,77
7558,t_2,9,34,literature,g5,0,77
7569,t_2,6,35,literature,g5,0,77
7580,t_2,7,35,literature,g5,0,77
7591,t_2,8,35,literature,g5,0,77
7602,t_2,6,37,literature,g5,0,77
7613,t_2,7,37,literature,g5,0,77
7624,t_2,8,37,literature,g5,0,77
7635,t_2,9,38,literature,g5,0,77
7646,t_2,9,39,literature,g5,0,77
7657,t_2,9,40,literature,g5,0,77
7668,t_2,9,41,literature,g5,0,77
7679,t_2,6,7,math,g1,0,77
7690,t_2,7,7,math,g1,0,77
7701,t_2,8,7,math,g1,0,77
7712,t_2,9,7,math,g1,0,77
7723,t_2,7,9,math,g1,0,77
7734,t_2,8,9,math,g1,0,77
7745,t_2,9,9,math,g1,0,77
7756,t_2,6,10,math,g1,0,77
7767,t_2,7,10,math,g1,0,77
7778,t_2,8,10,math,g1,0,77
7789,t_2,9,10,math,g1,0,77
7800,t_2,7,11,math,g1,0,77
7811,t_2,8,11,math,g1,0,77
7822,t_2,9,11,math,g1,0,77
7833,t_2,7,13,math,g1,0,77
7844,t_2,8,13,math,g1,0,77
7855,t_2,9,13,math,g1,0,77
7866,t_2,6,14,math,g1,0,77
7877,t_2,7,14,math,g1,0,77
7888,t_2,8,14,math,g1,0,77
7899,t_2,6,16,math,g1,0,77
7910,t_2,7,16,math,g1,0,77
7921,t_2,8,16,math,g1,0,77
7932,t_2,6,17,math,g1,0,77
7943,t_2,7,17,math,g1,0,77
7954,t_2,8,17,math,g1,0,77
7965,t_2,9,17,math,g1,0,77
7976,t_2,6,18,math,g1,0,77
7987,t_2,7,18,math,g1,0,77
7998,t_2,8,18,math,g1,0,77
8009,t_2,9,18,math,g1,0,77
8020,t_2,6,19,math,g1,0,77
8031,t_2,7,19,math,g1,0,77
8042,t_2,8,19,math,g1,0,77
8053,t_2,7,22,math,g1,0,77
8064,t_2,8,22,math,g1,0,77
8075,t_2,6,23,math,g1,0,77
8086,t_2,7,23,math,g1,0,77
8097,t_2,8,23,math,g1,0,77
8108,t_2,9,23,math,g1,0,77
8119,t_2,6,24,math,g1,0,77
8130,t_2,7,24,math,g1,0,77
8141,t_2,8,24,math,g1,0,77
8152,t_2,7,32,math,g1,0,77
8163,t_2,8,32,math,g1,0,77
8174,t_2,9,32,math,g1,0,77
8185,t_2,6,33,math,g1,0,77
8196,t_2,7,33,math,g1,0,77
8207,t_2,8,33,math,g1,0,77
8218,t_2,9,33,math,g1,0,77
8229,t_2,6,34,math,g1,0,77
8240,t_2,7,34,math,g1,0,77
8251,t_2,8,34,math,g1,0,77
8262,t_2,9,34,math,g1,0,77
8273,t_2,6,35,math,g1,0,77
8284,t_2,7,35,math,g1,0,77
8295,t_2,8,35,math,g1,0,77
8306,t_2,6,37,math,g1,0,77
8317,t_2,7,37,math,g1,0,77
8328,t_2,8,37,math,g1,0,77
8339,t_2,9,38,math,g1,0,77
8350,t_2,9,39,math,g1,0,77
8361,t_2,9,40,math,g1,0,77
8372,t_2,9,41,math,g1,0,77
8383,t_2,6,7,math,g2,0,77
8394,t_2,7,7,math,g2,0,77
8405,t_2,8,7,math,g2,0,77
8416,t_2,9,7,math,g2,0,77
8427,t_2,7,9,math,g2,0,77
8438,t_2,8,9,math,g2,0,77
8449,t_2,9,9,math,g2,0,77
8460,t_2,6,10,math,g2,0,77
8471,t_2,7,10,math,g2,0,77
8482,t_2,8,10,math,g2,0,77
8493,t_2,9,10,math,g2,0,77
8504,t_2,7,11,math,g2,0,77
8515,t_2,8,11,math,g2,0,77
8526,t_2,9,11,math,g2,0,77
8537,t_2,7,13,math,g2,0,77
8548,t_2,8,13,math,g2,0,77
8559,t_2,9,13,math,g2,0,77
8570,t_2,6,14,math,g2,0,77
8581,t_2,7,14,math,g2,0,77
8592,t_2,8,14,math,g2,0,77
8603,t_2,6,16,math,g2,0,77
8614,t_2,7,16,math,g2,0,77
8625,t_2,8,16,math,g2,0,77
8636,t_2,6,17,math,g2,0,77
8647,t_2,7,17,math,g2,0,77
8658,t_2,8,17,math,g2,0,77
8669,t_2,9,17,math,g2,0,77
8680,t_2,6,18,math,g2,0,77
8691,t_2,7,18,math,g2,0,77
8702,t_2,8,18,math,g2,0,77
8713,t_2,9,18,math,g2,0,77
8724,t_2,6,19,math,g2,0,77
8735,t_2,7,19,math,g2,0,77
8746,t_2,8,19,math,g2,0,77
8757,t_2,7,22,math,g2,0,77
8768,t_2,8,22,math,g2,0,77
8779,t_2,6,23,math,g2,0,77
8790,t_2,7,23,math,g2,0,77
8801,t_2,8,23,math,g2,0,77
8812,t_2,9,23,math,g2,0,77
8823,t_2,6,24,math,g2,0,77
8834,t_2,7,24,math,g2,0,77
8845,t_2,8,24,math,g2,0,77
8856,t_2,7,32,math,g2,0,77
8867,t_2,8,32,math,g2,0,77
8878,t_2,9,32,math,g2,0,77
8889,t_2,6,33,math,g2,0,77
8900,t_2,7,33,math,g2,0,77
8911,t_2,8,33,math,g2,0,77
8922,t_2,9,33,math,g2,0,77
8933,t_2,6,34,math,g2,0,77
8944,t_2,7,34,math,g2,0,77
8955,t_2,8,34,math,g2,0,77
8966,t_2,9,34,math,g2,0,77
8977,t_2,6,35,math,g2,0,77
8988,t_2,7,35,math,g2,0,77
8999,t_2,8,35,math,g2,0,77
9010,t_2,6,37,math,g2,0,77
9021,t_2,7,37,math,g2,0,77
9032,t_2,8,37,math,g2,0,77
9043,t_2,9,38,math,g2,0,77
9054,t_2,9,39,math,g2,0,77
9065,t_2,9,40,math,g2,0,77
9076,t_2,9,41,math,g2,0,77
9087,t_2,6,7,math,g3,0,77
9098,t_2,7,7,math,g3,0,77
9109,t_2,8,7,math,g3,0,77
9120,t_2,9,7,math,g3,0,77
9131,t_2,7,9,math,g3,0,77
9142,t_2,8,9,math,g3,0,77
9153,t_2,9,9,math,g3,0,77
9164,t_2,6,10,math,g3,0,77
9175,t_2,7,10,math,g3,0,77
9186,t_2,8,10,math,g3,0,77
9197,t_2,9,10,math,g3,0,77
9208,t_2,7,11,math,g3,0,77
9219,t_2,8,11,math,g3,0,77
9230,t_2,9,11,math,g3,0,77
9241,t_2,7,13,math,g3,0,77
9252,t_2,8,13,math,g3,0,77
9263,t_2,9,13,math,g3,0,77
9274,t_2,6,14,math,g3,0,77
9285,t_2,7,14,math,g3,0,77
9296,t_2,8,14,math,g3,0,77
9307,t_2,6,16,math,g3,0,77
9318,t_2,7,16,math,g3,0,77
9329,t_2,8,16,math,g3,0,77
9340,t_2,6,17,math,g3,0,77
9351,t_2,7,17,math,g3,0,77
9362,t_2,8,17,math,g3,0,77
9373,t_2,9,17,math,g3,0,77
9384,t_2,6,18,math,g3,0,77
9395,t_2,7,18,math,g3,0,77
9406,t_2,8,18,math,g3,0,77
9417,t_2,9,18,math,g3,0,77
9428,t_2,6,19,math,g3,0,77
9439,t_2,7,19,math,g3,0,77
9450,t_2,8,19,math,g3,0,77
9461,t_2,7,22,math,g3,0,77
9472,t_2,8,22,math,g3,0,77
9483,t_2,6,23,math,g3,0,77
9494,t_2,7,23,math,g3,0,77
9505,t_2,8,23,math,g3,0,77
9516,t_2,9,23,math,g3,0,77
9527,t_2,6,24,math,g3,0,77
9538,t_2,7,24,math,g3,0,77
9549,t_2,8,24,math,g3,0,77
9560,t_2,7,32,math,g3,0,77
9571,t_2,8,32,math,g3,0,77
9582,t_2,9,32,math,g3,0,77
9593,t_2,6,33,math,g3,0,77
9604,t_2,7,33,math,g3,0,77
9615,t_2,8,33,math,g3,0,77
9626,t_2,9,33,math,g3,0,77
9637,t_2,6,34,math,g3,0,77
9648,t_2,7,34,math,g3,0,77
9659,t_2,8,34,math,g3,0,77
9670,t_2,9,34,math,g3,0,77
9681,t_2,6,35,math,g3,0,77
9692,t_2,7,35,math,g3,0,77
9703,t_2,8,35,math,g3,0,77
9714,t_2,6,37,math,g3,0,77
9725,t_2,7,37,math,g3,0,77
9736,t_2,8,37,math,g3,0,77
9747,t_2,9,38,math,g3,0,77
9758,t_2,9,39,math,g3,0,77
9769,t_2,9,40,math,g3,0,77
9780,t_2,9,41,math,g3,0,77
9791,t_2,6,7,math,g4,0,77
9802,t_2,7,7,math,g4,0,77
9813,t_2,8,7,math,g4,0,77
9824,t_2,9,7,math,g4,0,77
9835,t_2,7,9,math,g4,0,77
9846,t_2,8,9,math,g4,0,77
9857,t_2,9,9,math,g4,0,77
9868,t_2,6,10,math,g4,0,77
9879,t_2,7,10,math,g4,0,77
9890,t_2,8,10,math,g4,0,77
9901,t_2,9,10,math,g4,0,77
9912,t_2,7,11,math,g4,0,77
9923,t_2,8,11,math,g4,0,77
9934,t_2,9,11,math,g4,0,77
9945,t_2,7,13,math,g4,0,77
9956,t_2,8,13,math,g4,0,77
9967,t_2,9,13,math,g4,0,77
9978,t_2,6,14,math,g4,0,77
9989,t_2,7,14,math,g4,0,77
10000,t_2,8,14,math,g4,0,77
10011,t_2,6,16,math,g4,0,77
10022,t_2,7,16,math,g4,0,77
10033,t_2,8,16,math,g4,0,77
10044,t_2,6,17,math,g4,0,77
10055,t_2,7,17,math,g4,0,77
10066,t_2,8,17,math,g4,0,77
10077,t_2,9,17,math,g4,0,77
10088,t_2,6,18,math,g4,0,77
10099,t_2,7,18,math,g4,0,77
10110,t_2,8,18,math,g4,0,77
10121,t_2,9,18,math,g4,0,77
10132,t_2,6,19,math,g4,0,77
10143,t_2,7,19,math,g4,0,77
10154,t_2,8,19,math,g4,0,77
10165,t_2,7,22,math,g4,0,77
10176,t_2,8,22,math,g4,0,77
10187,t_2,6,23,math,g4,0,77
10198,t_2,7,23,math,g4,0,77
10209,t_2,8,23,math,g4,0,77
10220,t_2,9,23,math,g4,0,77
10231,t_2,6,24,math,g4,0,77
10242,t_2,7,24,math,g4,0,77
10253,t_2,8,24,math,g4,0,77
10264,t_2,7,32,math,g4,0,77
10275,t_2,8,32,math,g4,0,77
10286,t_2,9,32,math,g4,0,77
10297,t_2,6,33,math,g4,0,77
10308,t_2,7,33,math,g4,0,77
10319,t_2,8,33,math,g4,0,77
10330,t_2,9,33,math,g4,0,77
10341,t_2,6,34,math,g4,0,77
10352,t_2,7,34,math,g4,0,77
10363,t_2,8,34,math,g4,0,77
10374,t_2,9,34,math,g4,0,77
10385,t_2,6,35,math,g4,0,77
10396,t_2,7,35,math,g4,0,77
10407,t_2,8,35,math,g4,0,77
10418,t_2,6,37,math,g4,0,77
10429,t_2,7,37,math,g4,0,77
10440,t_2,8,37,math,g4,0,77
10451,t_2,9,38,math,g4,0,77
10462,t_2,9,39,math,g4,0,77
10473,t_2,9,40,math,g4,0,77
10484,t_2,9,41,math,g4,0,77
10495,t_2,6,7,math,g5,0,77
10506,t_2,7,7,math,g5,0,77
10517,t_2,8,7,math,g5,0,77
10528,t_2,9,7,math,g5,0,77
10539,t_2,7,9,math,g5,0,77
10550,t_2,8,9,math,g5,0,77
10561,t_2,9,9,math,g5,0,77
10572,t_2,6,10,math,g5,0,77
10583,t_2,7,10,math,g5,0,77
10594,t_2,8,10,math,g5,0,77
10605,t_2,9,10,math,g5,0,77
10616,t_2,7,11,math,g5,0,77
10627,t_2,8,11,math,g5,0,77
10638,t_2,9,11,math,g5,0,77
10649,t_2,7,13,math,g5,0,77
10660,t_2,8,13,math,g5,0,77
10671,t_2,9,13,math,g5,0,77
10682,t_2,6,14,math,g5,0,77
10693,t_2,7,14,math,g5,0,77
10704,t_2,8,14,math,g5,0,77
10715,t_2,6,16,math,g5,0,77
10726,t_2,7,16,math,g5,0,77
10737,t_2,8,16,math,g5,0,77
10748,t_2,6,17,math,g5,0,77
10759,t_2,7,17,math,g5,0,77
10770,t_2,8,17,math,g5,0,77
10781,t_2,9,17,math,g5,0,77
10792,t_2,6,18,math,g5,0,77
10803,t_2,7,18,math,g5,0,77
10814,t_2,8,18,math,g5,0,77
10825,t_2,9,18,math,g5,0,77
10836,t_2,6,19,math,g5,0,77
10847,t_2,7,19,math,g5,0,77
10858,t_2,8,19,math,g5,0,77
10869,t_2,7,22,math,g5,0,77
10880,t_2,8,22,math,g5,0,77
10891,t_2,6,23,math,g5,0,77
10902,t_2,7,23,math,g5,0,77
10913,t_2,8,23,math,g5,0,77
10924,t_2,9,23,math,g5,0,77
10935,t_2,6,24,math,g5,0,77
10946,t_2,7,24,math,g5,0,77
10957,t_2,8,24,math,g5,0,77
10968,t_2,7,32,math,g5,0,77
10979,t_2,8,32,math,g5,0,77
10990,t_2,9,32,math,g5,0,77
11001,t_2,6,33,math,g5,0,77
11012,t_2,7,33,math,g5,0,77
11023,t_2,8,33,math,g5,0,77
11034,t_2,9,33,math,g5,0,77
11045,t_2,6,34,math,g5,0,77
11056,t_2,7,34,math,g5,0,77
11067,t_2,8,34,math,g5,0,77
11078,t_2,9,34,math,g5,0,77
11089,t_2,6,35,math,g5,0,77
11100,t_2,7,35,math,g5,0,77
11111,t_2,8,35,math,g5,0,77
11122,t_2,6,37,math,g5,0,77
11133,t_2,7,37,math,g5,0,77
11144,t_2,8,37,math,g5,0,77
11155,t_2,9,38,math,g5,0,77
11166,t_2,9,39,math,g5,0,77
11177,t_2,9,40,math,g5,0,77
11188,t_2,9,41,math,g5,0,77
11199,t_2,6,7,literature,g6,0,77
11210,t_2,7,7,literature,g6,0,77
11221,t_2,8,7,literature,g6,0,77
11232,t_2,9,7,literature,g6,0,77
11243,t_2,7,9,literature,g6,0,77
11254,t_2,8,9,literature,g6,0,77
11265,t_2,9,9,literature,g6,0,77
11276,t_2,6,10,literature,g6,0,77
11287,t_2,7,10,literature,g6,0,77
11298,t_2,8,10,literature,g6,0,77
11309,t_2,9,10,literature,g6,0,77
11320,t_2,7,11,literature,g6,0,77
11331,t_2,8,11,literature,g6,0,77
11342,t_2,9,11,literature,g6,0,77
11353,t_2,7,13,literature,g6,0,77
11364,t_2,8,13,literature,g6,0,77
11375,t_2,9,13,literature,g6,0,77
11386,t_2,6,14,literature,g6,0,77
11397,t_2,7,14,literature,g6,0,77
11408,t_2,8,14,literature,g6,0,77
11419,t_2,6,16,literature,g6,0,77
11430,t_2,7,16,literature,g6,0,77
11441,t_2,8,16,literature,g6,0,77
11452,t_2,6,17,literature,g6,0,77
11463,t_2,7,17,literature,g6,0,77
11474,t_2,8,17,literature,g6,0,77
11485,t_2,9,17,literature,g6,0,77
11496,t_2,6,18,literature,g6,0,77
11507,t_2,7,18,literature,g6,0,77
11518,t_2,8,18,literature,g6,0,77
11529,t_2,9,18,literature,g6,0,77
11540,t_2,6,19,literature,g6,0,77
11551,t_2,7,19,literature,g6,0,77
11562,t_2,8,19,literature,g6,0,77
11573,t_2,7,22,literature,g6,0,77
11584,t_2,8,22,literature,g6,0,77
11595,t_2,6,23,literature,g6,0,77
11606,t_2,7,23,literature,g6,0,77
11617,t_2,8,23,literature,g6,0,77
11628,t_2,9,23,literature,g6,0,77
11639,t_2,6,24,literature,g6,0,77
11650,t_2,7,24,literature,g6,0,77
11661,t_2,8,24,literature,g6,0,77
11672,t_2,7,32,literature,g6,0,77
11683,t_2,8,32,literature,g6,0,77
11694,t_2,9,32,literature,g6,0,77
11705,t_2,6,33,literature,g6,0,77
11716,t_2,7,33,literature,g6,0,77
11727,t_2,8,33,literature,g6,0,77
11738,t_2,9,33,literature,g6,0,77
11749,t_2,6,34,literature,g6,0,77
11760,t_2,7,34,literature,g6,0,77
11771,t_2,8,34,literature,g6,0,77
11782,t_2,9,34,literature,g6,0,77
11793,t_2,6,35,literature,g6,0,77
11804,t_2,7,35,literature,g6,0,77
11815,t_2,8,35,literature,g6,0,77
11826,t_2,6,37,literature,g6,0,77
11837,t_2,7,37,literature,g6,0,77
11848,t_2,8,37,literature,g6,0,77
11859,t_2,9,38,literature,g6,0,77
11870,t_2,9,39,literature,g6,0,77
11881,t_2,9,40,literature,g6,0,77
11892,t_2,9,41,literature,g6,0,77
11903,t_2,6,7,literature,g7,0,77
11914,t_2,7,7,literature,g7,0,77
11925,t_2,8,7,literature,g7,0,77
11936,t_2,9,7,literature,g7,0,77
11947,t_2,7,9,literature,g7,0,77
11958,t_2,8,9,literature,g7,0,77
11969,t_2,9,9,literature,g7,0,77
11980,t_2,6,10,literature,g7,0,77
11991,t_2,7,10,literature,g7,0,77
12002,t_2,8,10,literature,g7,0,77
12013,t_2,9,10,literature,g7,0,77
12024,t_2,7,11,literature,g7,0,77
12035,t_2,8,11,literature,g7,0,77
12046,t_2,9,11,literature,g7,0,77
12057,t_2,7,13,literature,g7,0,77
12068,t_2,8,13,literature,g7,0,77
12079,t_2,9,13,literature,g7,0,77
12090,t_2,6,14,literature,g7,0,77
12101,t_2,7,14,literature,g7,0,77
12112,t_2,8,14,literature,g7,0,77
12123,t_2,6,16,literature,g7,0,77
12134,t_2,7,16,literature,g7,0,77
12145,t_2,8,16,literature,g7,0,77
12156,t_2,6,17,literature,g7,0,77
12167,t_2,7,17,literature,g7,0,77
12178,t_2,8,17,literature,g7,0,77
12189,t_2,9,17,literature,g7,0,77
12200,t_2,6,18,literature,g7,0,77
12211,t_2,7,18,literature,g7,0,77
12222,t_2,8,18,literature,g7,0,77
12233,t_2,9,18,literature,g7,0,77
12244,t_2,6,19,literature,g7,0,77
12255,t_2,7,19,literature,g7,0,77
12266,t_2,8,19,literature,g7,0,77
12277,t_2,7,22,literature,g7,0,77
12288,t_2,8,22,literature,g7,0,77
12299,t_2,6,23,literature,g7,0,77
12310,t_2,7,23,literature,g7,0,77
12321,t_2,8,23,literature,g7,0,77
12332,t_2,9,23,literature,g7,0,77
12343,t_2,6,24,literature,g7,0,77
12354,t_2,7,24,literature,g7,0,77
12365,t_2,8,24,literature,g7,0,77
12376,t_2,7,32,literature,g7,0,77
12387,t_2,8,32,literature,g7,0,77
12398,t_2,9,32,literature,g7,0,77
12409,t_2,6,33,literature,g7,0,77
12420,t_2,7,33,literature,g7,0,77
12431,t_2,8,33,literature,g7,0,77
12442,t_2,9,33,literature,g7,0,77
12453,t_2,6,34,literature,g7,0,77
12464,t_2,7,34,literature,g7,0,77
12475,t_2,8,34,literature,g7,0,77
12486,t_2,9,34,literature,g7,0,77
12497,t_2,6,35,literature,g7,0,77
12508,t_2,7,35,literature,g7,0,77
12519,t_2,8,35,literature,g7,0,77
12530,t_2,6,37,literature,g7,0,77
12541,t_2,7,37,literature,g7,0,77
12552,t_2,8,37,literature,g7,0,77
12563,t_2,9,38,literature,g7,0,77
12574,t_2,9,39,literature,g7,0,77
12585,t_2,9,40,literature,g7,0,77
12596,t_2,9,41,literature,g7,0,77
12607,t_2,6,7,literature,g8,0,77
12618,t_2,7,7,literature,g8,0,77
12629,t_2,8,7,literature,g8,0,77
12640,t_2,9,7,literature,g8,0,77
12651,t_2,7,9,literature,g8,0,77
12662,t_2,8,9,literature,g8,0,77
12673,t_2,9,9,literature,g8,0,77
12684,t_2,6,10,literature,g8,0,77
12695,t_2,7,10,literature,g8,0,77
12706,t_2,8,10,literature,g8,0,77
12717,t_2,9,10,literature,g8,0,77
12728,t_2,7,11,literature,g8,0,77
12739,t_2,8,11,literature,g8,0,77
12750,t_2,9,11,literature,g8,0,77
12761,t_2,7,13,literature,g8,0,77
12772,t_2,8,13,literature,g8,0,77
12783,t_2,9,13,literature,g8,0,77
12794,t_2,6,14,literature,g8,0,77
12805,t_2,7,14,literature,g8,0,77
12816,t_2,8,14,literature,g8,0,77
12827,t_2,6,16,literature,g8,0,77
12838,t_2,7,16,literature,g8,0,77
12849,t_2,8,16,literature,g8,0,77
12860,t_2,6,17,literature,g8,0,77
12871,t_2,7,17,literature,g8,0,77
12882,t_2,8,17,literature,g8,0,77
12893,t_2,9,17,literature,g8,0,77
12904,t_2,6,18,literature,g8,0,77
12915,t_2,7,18,literature,g8,0,77
12926,t_2,8,18,literature,g8,0,77
12937,t_2,9,18,literature,g8,0,77
12948,t_2,6,19,literature,g8,0,77
12959,t_2,7,19,literature,g8,0,77
12970,t_2,8,19,literature,g8,0,77
12981,t_2,7,22,literature,g8,0,77
12992,t_2,8,22,literature,g8,0,77
13003,t_2,6,23,literature,g8,0,77
13014,t_2,7,23,literature,g8,0,77
13025,t_2,8,23,literature,g8,0,77
13036,t_2,9,23,literature,g8,0,77
13047,t_2,6,24,literature,g8,0,77
13058,t_2,7,24,literature,g8,0,77
13069,t_2,8,24,literature,g8,0,77
13080,t_2,7,32,literature,g8,0,77
13091,t_2,8,32,literature,g8,0,77
13102,t_2,9,32,literature,g8,0,77
13113,t_2,6,33,literature,g8,0,77
13124,t_2,7,33,literature,g8,0,77
13135,t_2,8,33,literature,g8,0,77
13146,t_2,9,33,literature,g8,0,77
13157,t_2,6,34,literature,g8,0,77
13168,t_2,7,34,literature,g8,0,77
13179,t_2,8,34,literature,g8,0,77
13190,t_2,9,34,literature,g8,0,77
13201,t_2,6,35,literature,g8,0,77
13212,t_2,7,35,literature,g8,0,77
13223,t_2,8,35,literature,g8,0,77
13234,t_2,6,37,literature,g8,0,77
13245,t_2,7,37,literature,g8,0,77
13256,t_2,8,37,literature,g8,0,77
13267,t_2,9,38,literature,g8,0,77
13278,t_2,9,39,literature,g8,0,77
13289,t_2,9,40,literature,g8,0,77
13300,t_2,9,41,literature,g8,0,77
13311,t_2,6,7,literature,g9,0,77
13322,t_2,7,7,literature,g9,0,77
13333,t_2,8,7,literature,g9,0,77
13344,t_2,9,7,literature,g9,0,77
13355,t_2,7,9,literature,g9,0,77
13366,t_2,8,9,literature,g9,0,77
13377,t_2,9,9,literature,g9,0,77
13388,t_2,6,10,literature,g9,0,77
13399,t_2,7,10,literature,g9,0,77
13410,t_2,8,10,literature,g9,0,77
13421,t_2,9,10,literature,g9,0,77
13432,t_2,7,11,literature,g9,0,77
13443,t_2,8,11,literature,g9,0,77
13454,t_2,9,11,literature,g9,0,77
13465,t_2,7,13,literature,g9,0,77
13476,t_2,8,13,literature,g9,0,77
13487,t_2,9,13,literature,g9,0,77
13498,t_2,6,14,literature,g9,0,77
13509,t_2,7,14,literature,g9,0,77
13520,t_2,8,14,literature,g9,0,77
13531,t_2,6,16,literature,g9,0,77
13542,t_2,7,16,literature,g9,0,77
13553,t_2,8,16,literature,g9,0,77
13564,t_2,6,17,literature,g9,0,77
13575,t_2,7,17,literature,g9,0,77
13586,t_2,8,17,literature,g9,0,77
13597,t_2,9,17,literature,g9,0,77
13608,t_2,6,18,literature,g9,0,77
13619,t_2,7,18,literature,g9,0,77
13630,t_2,8,18,literature,g9,0,77
13641,t_2,9,18,literature,g9,0,77
13652,t_2,6,19,literature,g9,0,77
13663,t_2,7,19,literature,g9,0,77
13674,t_2,8,19,literature,g9,0,77
13685,t_2,7,22,literature,g9,0,77
13696,t_2,8,22,literature,g9,0,77
13707,t_2,6,23,literature,g9,0,77
13718,t_2,7,23,literature,g9,0,77
13729,t_2,8,23,literature,g9,0,77
13740,t_2,9,23,literature,g9,0,77
13751,t_2,6,24,literature,g9,0,77
13762,t_2,7,24,literature,g9,0,77
13773,t_2,8,24,literature,g9,0,77
13784,t_2,7,32,literature,g9,0,77
13795,t_2,8,32,literature,g9,0,77
13806,t_2,9,32,literature,g9,0,77
13817,t_2,6,33,literature,g9,0,77
13828,t_2,7,33,literature,g9,0,77
13839,t_2,8,33,literature,g9,0,77
13850,t_2,9,33,literature,g9,0,77
13861,t_2,6,34,literature,g9,0,77
13872,t_2,7,34,literature,g9,0,77
13883,t_2,8,34,literature,g9,0,77
13894,t_2,9,34,literature,g9,0,77
13905,t_2,6,35,literature,g9,0,77
13916,t_2,7,35,literature,g9,0,77
13927,t_2,8,35,literature,g9,0,77
13938,t_2,6,37,literature,g9,0,77
13949,t_2,7,37,literature,g9,0,77
13960,t_2,8,37,literature,g9,0,77
13971,t_2,9,38,literature,g9,0,77
13982,t_2,9,39,literature,g9,0,77
13993,t_2,9,40,literature,g9,0,77
14004,t_2,9,41,literature,g9,0,77
14015,t_2,6,7,science,g6,0,77
14026,t_2,7,7,science,g6,0,77
14037,t_2,8,7,science,g6,0,77
14048,t_2,9,7,science,g6,0,77
14059,t_2,7,9,science,g6,0,77
14070,t_2,8,9,science,g6,0,77
14081,t_2,9,9,science,g6,0,77
14092,t_2,6,10,science,g6,0,77
14103,t_2,7,10,science,g6,0,77
14114,t_2,8,10,science,g6,0,77
14125,t_2,9,10,science,g6,0,77
14136,t_2,7,11,science,g6,0,77
14147,t_2,8,11,science,g6,0,77
14158,t_2,9,11,science,g6,0,77
14169,t_2,7,13,science,g6,0,77
14180,t_2,8,13,science,g6,0,77
14191,t_2,9,13,science,g6,0,77
14202,t_2,6,14,science,g6,0,77
14213,t_2,7,14,science,g6,0,77
14224,t_2,8,14,science,g6,0,77
14235,t_2,6,16,science,g6,0,77
14246,t_2,7,16,science,g6,0,77
14257,t_2,8,16,science,g6,0,77
14268,t_2,6,17,science,g6,0,77
14279,t_2,7,17,science,g6,0,77
14290,t_2,8,17,science,g6,0,77
14301,t_2,9,17,science,g6,0,77
14312,t_2,6,18,science,g6,0,77
14323,t_2,7,18,science,g6,0,77
14334,t_2,8,18,science,g6,0,77
14345,t_2,9,18,science,g6,0,77
14356,t_2,6,19,science,g6,0,77
14367,t_2,7,19,science,g6,0,77
14378,t_2,8,19,science,g6,0,77
14389,t_2,7,22,science,g6,0,77
14400,t_2,8,22,science,g6,0,77
14411,t_2,6,23,science,g6,0,77
14422,t_2,7,23,science,g6,0,77
14433,t_2,8,23,science,g6,0,77
14444,t_2,9,23,science,g6,0,77
14455,t_2,6,24,science,g6,0,77
14466,t_2,7,24,science,g6,0,77
14477,t_2,8,24,science,g6,0,77
14488,t_2,7,32,science,g6,0,77
14499,t_2,8,32,science,g6,0,77
14510,t_2,9,32,science,g6,0,77
14521,t_2,6,33,science,g6,0,77
14532,t_2,7,33,science,g6,0,77
14543,t_2,8,33,science,g6,0,77
14554,t_2,9,33,science,g6,0,77
14565,t_2,6,34,science,g6,0,77
14576,t_2,7,34,science,g6,0,77
14587,t_2,8,34,science,g6,0,77
14598,t_2,9,34,science,g6,0,77
14609,t_2,6,35,science,g6,0,77
14620,t_2,7,35,science,g6,0,77
14631,t_2,8,35,science,g6,0,77
14642,t_2,6,37,science,g6,0,77
14653,t_2,7,37,science,g6,0,77
14664,t_2,8,37,science,g6,0,77
14675,t_2,9,38,science,g6,0,77
14686,t_2,9,39,science,g6,0,77
14697,t_2,9,40,science,g6,0,77
14708,t_2,9,41,science,g6,0,77
14719,t_2,6,7,science,g7,0,77
14730,t_2,7,7,science,g7,0,77
14741,t_2,8,7,science,g7,0,77
14752,t_2,9,7,science,g7,0,77
14763,t_2,7,9,science,g7,0,77
14774,t_2,8,9,science,g7,0,77
14785,t_2,9,9,science,g7,0,77
14796,t_2,6,10,science,g7,0,77
14807,t_2,7,10,science,g7,0,77
14818,t_2,8,10,science,g7,0,77
14829,t_2,9,10,science,g7,0,77
14840,t_2,7,11,science,g7,0,77
14851,t_2,8,11,science,g7,0,77
14862,t_2,9,11,science,g7,0,77
14873,t_2,7,13,science,g7,0,77
14884,t_2,8,13,science,g7,0,77
14895,t_2,9,13,science,g7,0,77
14906,t_2,6,14,science,g7,0,77
14917,t_2,7,14,science,g7,0,77
14928,t_2,8,14,science,g7,0,77
14939,t_2,6,16,science,g7,0,77
14950,t_2,7,16,science,g7,0,77
14961,t_2,8,16,science,g7,0,77
14972,t_2,6,17,science,g7,0,77
14983,t_2,7,17,science,g7,0,77
14994,t_2,8,17,science,g7,0,77
15005,t_2,9,17,science,g7,0,77
15016,t_2,6,18,science,g7,0,77
15027,t_2,7,18,science,g7,0,77
15038,t_2,8,18,science,g7,0,77
15049,t_2,9,18,science,g7,0,77
15060,t_2,6,19,science,g7,0,77
15071,t_2,7,19,science,g7,0,77
